frame id, time, X, Y, Z
67120, 6.224509, 1, 0.09017962, 1.108712, -9.077747
67120, 6.229662, 0, -0.1351996, 1.123676, -9.070622
67120, 6.229662, 1, 0.09030455, 1.109155, -9.077721
67121, 6.234839, 0, -0.1353279, 1.123824, -9.070261
67121, 6.234839, 1, 0.09065156, 1.109682, -9.077855
67121, 6.240943, 0, -0.1354755, 1.124112, -9.070034
67121, 6.240943, 1, 0.09097654, 1.110313, -9.077939
67121, 6.246147, 0, -0.1355887, 1.124333, -9.06986
67121, 6.246147, 1, 0.09122558, 1.110796, -9.078004
67121, 6.250801, 0, -0.1356945, 1.12454, -9.069697
67121, 6.250801, 1, 0.09145834, 1.111248, -9.078065
67122, 6.258131, 0, -0.1350867, 1.12333, -9.069217
67122, 6.258131, 1, 0.09171265, 1.111604, -9.078055
67122, 6.264994, 0, -0.1349396, 1.123034, -9.068902
67122, 6.264994, 1, 0.09199759, 1.112104, -9.0781
67123, 6.270573, 0, -0.1350487, 1.122526, -9.069335
67123, 6.270573, 1, 0.09224848, 1.112829, -9.07815
67123, 6.275813, 0, -0.1350226, 1.122177, -9.06936
67123, 6.275813, 1, 0.09248763, 1.113365, -9.078192
67123, 6.281203, 0, -0.1349965, 1.121829, -9.069385
67123, 6.281203, 1, 0.09272602, 1.113899, -9.078234
67124, 6.286335, 0, -0.1344615, 1.120933, -9.069683
67124, 6.286335, 1, 0.09271328, 1.114326, -9.078295
67124, 6.291873, 0, -0.1342243, 1.120344, -9.069822
67124, 6.291873, 1, 0.09285779, 1.114838, -9.078345
67124, 6.296711, 0, -0.1340109, 1.119815, -9.069947
67124, 6.296711, 1, 0.09298776, 1.115299, -9.078392
67125, 6.301962, 0, -0.134171, 1.118816, -9.069925
67125, 6.301962, 1, 0.093246, 1.116193, -9.078504
67125, 6.307398, 0, -0.1341418, 1.118074, -9.069977
67125, 6.307398, 1, 0.0934343, 1.11685, -9.07858
67125, 6.312362, 0, -0.1341137, 1.117361, -9.070026
67125, 6.312362, 1, 0.09361525, 1.117482, -9.078653
67126, 6.316977, 0, -0.1338535, 1.116697, -9.069865
67126, 6.316977, 1, 0.09369379, 1.118072, -9.078823
67126, 6.321867, 0, -0.1336966, 1.115967, -9.069803
67126, 6.321867, 1, 0.09382999, 1.11872, -9.078954
67126, 6.328537, 0, -0.133544, 1.115039, -9.0697
67126, 6.328537, 1, 0.09418456, 1.119645, -9.079324
67127, 6.333979, 0, -0.133428, 1.114337, -9.069624
67127, 6.333979, 1, 0.09445028, 1.120344, -9.079601
67127, 6.339219, 0, -0.1333017, 1.113573, -9.06954
67127, 6.339219, 1, 0.09473929, 1.121103, -9.079904
67128, 6.344484, 0, -0.1333168, 1.113186, -9.069612
67128, 6.344484, 1, 0.09495497, 1.121808, -9.080107
67128, 6.349249, 0, -0.1332927, 1.112728, -9.069635
67128, 6.349249, 1, 0.09517366, 1.122473, -9.080321
67128, 6.354325, 0, -0.1332689, 1.112275, -9.069659
67128, 6.354325, 1, 0.09538971, 1.12313, -9.080533
67128, 6.359932, 0, -0.1332425, 1.111773, -9.069686
67128, 6.359932, 1, 0.09562942, 1.123859, -9.080769
67129, 6.364311, 0, -0.1334605, 1.111786, -9.069841
67129, 6.364311, 1, 0.09570932, 1.124277, -9.08066
67129, 6.369104, 0, -0.1335285, 1.111512, -9.069915
67129, 6.369104, 1, 0.095873, 1.124841, -9.080749
67129, 6.374228, 0, -0.1336028, 1.111212, -9.069996
67129, 6.374228, 1, 0.0960516, 1.125456, -9.080847
67130, 6.379076, 0, -0.1336559, 1.11135, -9.070206
67130, 6.379076, 1, 0.09617269, 1.125706, -9.080555
67130, 6.383576, 0, -0.1337193, 1.111238, -9.070336
67130, 6.383576, 1, 0.09632222, 1.126153, -9.08049
67130, 6.390731, 0, -0.1336898, 1.111099, -9.070422
67130, 6.390731, 1, 0.09646378, 1.126553, -9.080364
67131, 6.395792, 0, -0.1336649, 1.110996, -9.070483
67131, 6.395792, 1, 0.09656708, 1.126844, -9.08027
67131, 6.401098, 0, -0.1336358, 1.110876, -9.070555
67131, 6.401098, 1, 0.09668785, 1.127184, -9.080159
67132, 6.407196, 0, -0.1334634, 1.110788, -9.070483
67132, 6.407196, 1, 0.0967135, 1.12681, -9.079912
67132, 6.412132, 0, -0.133363, 1.110701, -9.070469
67132, 6.412132, 1, 0.09676754, 1.126728, -9.079745
67132, 6.4167, 0, -0.1332688, 1.110619, -9.070456
67132, 6.4167, 1, 0.09681827, 1.126651, -9.079588
67133, 6.422207, 0, -0.132971, 1.11042, -9.070288
67133, 6.422207, 1, 0.09677184, 1.12591, -9.079272
67133, 6.42807, 0, -0.1327531, 1.110265, -9.070185
67133, 6.42807, 1, 0.09676951, 1.125443, -9.079014
67134, 6.434316, 0, -0.1325401, 1.109972, -9.070325
67134, 6.434316, 1, 0.0965158, 1.12491, -9.078827
67134, 6.439514, 0, -0.1323618, 1.109746, -9.07041
67134, 6.439514, 1, 0.09633729, 1.124474, -9.078662
67134, 6.444691, 0, -0.132162, 1.109493, -9.070505
67134, 6.444691, 1, 0.09613712, 1.123985, -9.078477
67135, 6.45111, 0, -0.1317615, 1.109724, -9.070524
67135, 6.45111, 1, 0.0958315, 1.123642, -9.078293
67135, 6.456393, 0, -0.1314609, 1.109757, -9.070571
67135, 6.456393, 1, 0.09558408, 1.123265, -9.078118
67135, 6.461291, 0, -0.1311768, 1.109789, -9.070616
67135, 6.461291, 1, 0.09535025, 1.122908, -9.077954
67136, 6.466736, 0, -0.1315067, 1.110378, -9.070507
67136, 6.466736, 1, 0.09511198, 1.122616, -9.077737
67136, 6.471264, 0, -0.1315293, 1.110657, -9.070478
67136, 6.471264, 1, 0.09490123, 1.122327, -9.077565
67136, 6.477361, 0, -0.1315593, 1.111027, -9.070439
67136, 6.477361, 1, 0.09462215, 1.121944, -9.077339
67137, 6.483049, 0, -0.132695, 1.111363, -9.069687
67137, 6.483049, 1, 0.09447846, 1.121819, -9.077234
67137, 6.48867, 0, -0.1332632, 1.111686, -9.069303
67137, 6.48867, 1, 0.09428787, 1.121593, -9.077085
67137, 6.495439, 0, -0.1339492, 1.112077, -9.068838
67137, 6.495439, 1, 0.09405775, 1.12132, -9.076904
67138, 6.50076, 0, -0.1346222, 1.111662, -9.06854
67138, 6.50076, 1, 0.09399845, 1.121248, -9.077056
67138, 6.505695, 0, -0.1351677, 1.111675, -9.068229
67138, 6.505695, 1, 0.09387751, 1.121104, -9.077035
67138, 6.511614, 0, -0.1358163, 1.111691, -9.067859
67138, 6.511614, 1, 0.0937337, 1.120932, -9.077009
67139, 6.516196, 0, -0.135326, 1.109524, -9.068007
67139, 6.516196, 1, 0.0937598, 1.120393, -9.077374
67139, 6.521163, 0, -0.1354964, 1.108616, -9.067853
67139, 6.521163, 1, 0.09368706, 1.120066, -9.077513
67139, 6.526586, 0, -0.1356632, 1.107728, -9.067703
67139, 6.526586, 1, 0.09361589, 1.119745, -9.077649
67140, 6.532318, 0, -0.1349889, 1.107833, -9.068344
67140, 6.532318, 1, 0.09344573, 1.119324, -9.077639
67140, 6.536794, 0, -0.134852, 1.107405, -9.068479
67140, 6.536794, 1, 0.09335209, 1.119017, -9.077706
67140, 6.542478, 0, -0.134681, 1.10687, -9.068646
67140, 6.542478, 1, 0.09323509, 1.118633, -9.077791
67140, 6.547342, 0, -0.134543, 1.106437, -9.068783
67140, 6.547342, 1, 0.09314062, 1.118323, -9.07786
67141, 6.553089, 0, -0.1337904, 1.106902, -9.068516
67141, 6.553089, 1, 0.09309272, 1.117989, -9.07806
67141, 6.559111, 0, -0.1333903, 1.106724, -9.068526
67141, 6.559111, 1, 0.09299676, 1.117607, -9.078193
67141, 6.564466, 0, -0.1329977, 1.106549, -9.068537
67141, 6.564466, 1, 0.0929026, 1.117232, -9.078322
67142, 6.570878, 0, -0.132243, 1.106447, -9.068646
67142, 6.570878, 1, 0.09255104, 1.117373, -9.078476
67142, 6.576108, 0, -0.1317491, 1.106308, -9.068691
67142, 6.576108, 1, 0.09237371, 1.117199, -9.078606
67142, 6.583034, 0, -0.1311286, 1.106133, -9.068747
67142, 6.583034, 1, 0.09215093, 1.11698, -9.07877
67143, 6.588241, 0, -0.1302372, 1.106019, -9.069167
67143, 6.588241, 1, 0.09230767, 1.117212, -9.07879
67143, 6.593184, 0, -0.1296511, 1.105896, -9.069324
67143, 6.593184, 1, 0.09224348, 1.117173, -9.078878
67144, 6.601019, 0, -0.1287125, 1.105767, -9.069654
67144, 6.601019, 1, 0.09234238, 1.117238, -9.079008
67144, 6.607159, 0, -0.1280384, 1.105657, -9.069871
67144, 6.607159, 1, 0.09236233, 1.117252, -9.079104
67144, 6.612384, 0, -0.1274135, 1.105555, -9.070071
67144, 6.612384, 1, 0.09238081, 1.117265, -9.079193
67145, 6.617516, 0, -0.1272808, 1.105557, -9.070204
67145, 6.617516, 1, 0.09247035, 1.117242, -9.079226
67145, 6.623065, 0, -0.1268527, 1.105501, -9.070395
67145, 6.623065, 1, 0.0925336, 1.117236, -9.079295
67145, 6.629558, 0, -0.1264136, 1.105444, -9.070589
67145, 6.629558, 1, 0.09259851, 1.117229, -9.079367
67145, 6.637602, 0, -0.1258522, 1.10537, -9.070839
67145, 6.637602, 1, 0.09268147, 1.117221, -9.079457
67146, 6.643912, 0, -0.1256429, 1.105403, -9.071047
67146, 6.643912, 1, 0.09304452, 1.11679, -9.079268
67146, 6.649448, 0, -0.1253088, 1.105376, -9.071227
67146, 6.649448, 1, 0.09318501, 1.116668, -9.079262
67146, 6.655303, 0, -0.1249809, 1.105349, -9.071404
67146, 6.655303, 1, 0.09332293, 1.116548, -9.079255
67147, 6.661386, 0, -0.1254164, 1.105816, -9.071452
67147, 6.661386, 1, 0.09372336, 1.115661, -9.079437
67147, 6.66701, 0, -0.1252962, 1.105911, -9.071586
67147, 6.66701, 1, 0.09391548, 1.115363, -9.079476
67147, 6.673518, 0, -0.1251519, 1.106025, -9.071746
67147, 6.673518, 1, 0.09414591, 1.115006, -9.079524
67148, 6.678149, 0, -0.1254926, 1.106587, -9.071868
67148, 6.678149, 1, 0.09388673, 1.115228, -9.079646
67148, 6.683676, 0, -0.1255144, 1.106854, -9.072015
67148, 6.683676, 1, 0.09394945, 1.115069, -9.079719
67148, 6.688814, 0, -0.125533, 1.107083, -9.072141
67148, 6.688814, 1, 0.09400316, 1.114933, -9.079781
67149, 6.694382, 0, -0.1264246, 1.107932, -9.072652
67149, 6.694382, 1, 0.09373122, 1.114863, -9.079752
67149, 6.699366, 0, -0.1267277, 1.108359, -9.072902
67149, 6.699366, 1, 0.09367779, 1.114751, -9.079783
67149, 6.704021, 0, -0.1270628, 1.108918, -9.073002
67149, 6.704021, 1, 0.09362386, 1.114756, -9.079741
67150, 6.709655, 0, -0.1273979, 1.109451, -9.073153
67150, 6.709655, 1, 0.09356841, 1.114723, -9.07972
67150, 6.715301, 0, -0.127766, 1.110036, -9.073321
67150, 6.715301, 1, 0.0935075, 1.114687, -9.079698
67151, 6.720892, 0, -0.1278401, 1.110342, -9.073594
67151, 6.720892, 1, 0.09365392, 1.114542, -9.079706
67151, 6.725978, 0, -0.1279967, 1.110691, -9.073792
67151, 6.725978, 1, 0.09371185, 1.114455, -9.079704
67151, 6.730422, 0, -0.1281446, 1.11102, -9.073978
67151, 6.730422, 1, 0.09376654, 1.114372, -9.079701
67152, 6.735555, 0, -0.1280728, 1.111297, -9.073722
67152, 6.735555, 1, 0.09401669, 1.114167, -9.079612
67152, 6.740804, 0, -0.12811, 1.111642, -9.073669
67152, 6.740804, 1, 0.09419687, 1.113999, -9.079557
67152, 6.74659, 0, -0.1281448, 1.111965, -9.07362
67152, 6.74659, 1, 0.09436592, 1.113841, -9.079505
67153, 6.752563, 0, -0.1280399, 1.112171, -9.073395
67153, 6.752563, 1, 0.09452997, 1.113939, -9.079609
67153, 6.758872, 0, -0.1279998, 1.112466, -9.07324
67153, 6.758872, 1, 0.09471554, 1.113908, -9.079638
67153, 6.76346, 0, -0.1279663, 1.112711, -9.073111
67153, 6.76346, 1, 0.09487058, 1.113881, -9.079663
67154, 6.769804, 0, -0.1281745, 1.112856, -9.073036
67154, 6.769804, 1, 0.09512155, 1.114257, -9.079906
67154, 6.775147, 0, -0.1282466, 1.113055, -9.072932
67154, 6.775147, 1, 0.09531631, 1.114407, -9.080026
67154, 6.780238, 0, -0.1283164, 1.113248, -9.072832
67154, 6.780238, 1, 0.09550488, 1.114551, -9.080142
67155, 6.785143, 0, -0.1283455, 1.113289, -9.072679
67155, 6.785143, 1, 0.09550451, 1.114712, -9.080095
67155, 6.789974, 0, -0.1283935, 1.113403, -9.072556
67155, 6.789974, 1, 0.09559754, 1.114858, -9.080131
67155, 6.794647, 0, -0.1284416, 1.113517, -9.072435
67155, 6.794647, 1, 0.09569052, 1.115004, -9.080166
67156, 6.799542, 0, -0.1283897, 1.113631, -9.072199
67156, 6.799542, 1, 0.09580317, 1.115386, -9.080186
67156, 6.804382, 0, -0.1283856, 1.113748, -9.072014
67156, 6.804382, 1, 0.0959084, 1.11566, -9.080215
67156, 6.811215, 0, -0.1283801, 1.113906, -9.071763
67156, 6.811215, 1, 0.0960512, 1.116032, -9.080252
67157, 6.816494, 0, -0.1281893, 1.114655, -9.071072
67157, 6.816494, 1, 0.09581095, 1.116103, -9.080107
67157, 6.821287, 0, -0.1281031, 1.115049, -9.070665
67157, 6.821287, 1, 0.09576328, 1.116286, -9.080057
67157, 6.827167, 0, -0.1280053, 1.115495, -9.070205
67157, 6.827167, 1, 0.09570919, 1.116493, -9.080002
67158, 6.832403, 0, -0.1277997, 1.115516, -9.070346
67158, 6.832403, 1, 0.09529941, 1.116627, -9.079831
67158, 6.837634, 0, -0.1276491, 1.115737, -9.070202
67158, 6.837634, 1, 0.09506549, 1.116792, -9.079719
67159, 6.844292, 0, -0.1277792, 1.116027, -9.070261
67159, 6.844292, 1, 0.09476724, 1.116852, -9.079543
67159, 6.851221, 0, -0.1278712, 1.1163, -9.070294
67159, 6.851221, 1, 0.09448674, 1.116921, -9.079381
67159, 6.857771, 0, -0.1279628, 1.116572, -9.070328
67159, 6.857771, 1, 0.09420764, 1.116991, -9.079219
67160, 6.865109, 0, -0.1285189, 1.117352, -9.070314
67160, 6.865109, 1, 0.09389694, 1.116654, -9.079046
67160, 6.870362, 0, -0.128738, 1.117712, -9.070321
67160, 6.870362, 1, 0.09369178, 1.116567, -9.07893
67160, 6.875699, 0, -0.1289677, 1.118089, -9.07033
67160, 6.875699, 1, 0.09347668, 1.116475, -9.078808
67161, 6.880841, 0, -0.1291971, 1.118644, -9.070236
67161, 6.880841, 1, 0.09326047, 1.116026, -9.078732
67161, 6.885338, 0, -0.1293889, 1.119011, -9.070213
67161, 6.885338, 1, 0.09308046, 1.115843, -9.078643
67161, 6.891368, 0, -0.1296542, 1.11952, -9.070181
67161, 6.891368, 1, 0.09283139, 1.115589, -9.078521
67162, 6.896967, 0, -0.1299257, 1.120116, -9.070232
67162, 6.896967, 1, 0.09236291, 1.11511, -9.078355
67162, 6.902277, 0, -0.1301776, 1.120632, -9.070239
67162, 6.902277, 1, 0.09203339, 1.114773, -9.078221
67162, 6.907692, 0, -0.1304179, 1.121123, -9.070245
67162, 6.907692, 1, 0.09171928, 1.114453, -9.078094
67163, 6.912684, 0, -0.1306993, 1.121936, -9.070561
67163, 6.912684, 1, 0.09149228, 1.114093, -9.077928
67163, 6.917329, 0, -0.1309354, 1.122522, -9.070702
67163, 6.917329, 1, 0.09124452, 1.113786, -9.077795
67163, 6.922536, 0, -0.13123, 1.123253, -9.070875
67163, 6.922536, 1, 0.0909353, 1.113401, -9.077629
67164, 6.928092, 0, -0.1315435, 1.124481, -9.071083
67164, 6.928092, 1, 0.09088624, 1.112804, -9.077794
67164, 6.93291, 0, -0.1318144, 1.125348, -9.071254
67164, 6.93291, 1, 0.09072222, 1.112369, -9.077789
67164, 6.937325, 0, -0.1320732, 1.126175, -9.071416
67164, 6.937325, 1, 0.09056559, 1.111954, -9.077784
67165, 6.943599, 0, -0.1326354, 1.127636, -9.071828
67165, 6.943599, 1, 0.090626, 1.110951, -9.078351
67165, 6.947998, 0, -0.1329706, 1.128565, -9.072063
67165, 6.947998, 1, 0.0905931, 1.11037, -9.078589
67165, 6.953138, 0, -0.1334597, 1.129729, -9.072276
67165, 6.953138, 1, 0.09066385, 1.109782, -9.078825
67166, 6.95948, 0, -0.1339412, 1.130831, -9.072454
67166, 6.95948, 1, 0.09076039, 1.109261, -9.079031
67166, 6.964059, 0, -0.1343698, 1.131812, -9.072615
67166, 6.964059, 1, 0.09084632, 1.108798, -9.079215
67166, 6.969324, 0, -0.1348324, 1.132872, -9.072786
67166, 6.969324, 1, 0.09093906, 1.108298, -9.079413
67167, 6.975618, 0, -0.1349086, 1.13295, -9.072802
67167, 6.975618, 1, 0.09133346, 1.108909, -9.079216
67167, 6.980357, 0, -0.1351763, 1.133524, -9.072896
67167, 6.980357, 1, 0.09153743, 1.108895, -9.079239
67168, 6.985917, 0, -0.1356863, 1.133633, -9.072178
67168, 6.985917, 1, 0.09174368, 1.109102, -9.079155
67168, 6.991163, 0, -0.1361286, 1.13398, -9.071786
67168, 6.991163, 1, 0.09196939, 1.109221, -9.079115
67168, 6.997125, 0, -0.1365691, 1.134327, -9.071396
67168, 6.997125, 1, 0.09219423, 1.10934, -9.079075
67169, 7.003048, 0, -0.1372729, 1.134321, -9.071056
67169, 7.003048, 1, 0.09257668, 1.109561, -9.079159
67169, 7.009104, 0, -0.1378649, 1.134478, -9.070687
67169, 7.009104, 1, 0.0928916, 1.109738, -9.079186
67170, 7.015181, 0, -0.1380623, 1.134421, -9.070735
67170, 7.015181, 1, 0.09309286, 1.109974, -9.079175
67170, 7.019881, 0, -0.1382712, 1.134406, -9.070714
67170, 7.019881, 1, 0.09326525, 1.110149, -9.079171
67170, 7.024665, 0, -0.1385039, 1.13439, -9.07069
67170, 7.024665, 1, 0.09345724, 1.110344, -9.079167
67171, 7.02991, 0, -0.1378798, 1.13273, -9.070457
67171, 7.02991, 1, 0.09372212, 1.110949, -9.079079
67171, 7.035876, 0, -0.1375197, 1.131486, -9.070272
67171, 7.035876, 1, 0.09400572, 1.111487, -9.079011
67171, 7.041986, 0, -0.1371439, 1.130189, -9.070081
67171, 7.041986, 1, 0.09430164, 1.112049, -9.07894
67172, 7.047298, 0, -0.1353868, 1.126791, -9.070321
67172, 7.047298, 1, 0.094483, 1.112773, -9.07891
67172, 7.05154, 0, -0.1344618, 1.124795, -9.07036
67172, 7.05154, 1, 0.0946714, 1.113302, -9.078871
67172, 7.058179, 0, -0.1331942, 1.122061, -9.070414
67172, 7.058179, 1, 0.09492958, 1.114026, -9.078816
67173, 7.064414, 0, -0.1326239, 1.12045, -9.070855
67173, 7.064414, 1, 0.09487735, 1.114387, -9.078753
67173, 7.070583, 0, -0.1318535, 1.118628, -9.071063
67173, 7.070583, 1, 0.09496367, 1.114842, -9.078703
67174, 7.077059, 0, -0.1316025, 1.117767, -9.071366
67174, 7.077059, 1, 0.09499535, 1.115246, -9.078685
67174, 7.082209, 0, -0.1312856, 1.116838, -9.071609
67174, 7.082209, 1, 0.09503324, 1.115604, -9.078663
67174, 7.088458, 0, -0.1309361, 1.115813, -9.071878
67174, 7.088458, 1, 0.09507504, 1.115999, -9.078639
67175, 7.094007, 0, -0.1307666, 1.115043, -9.071925
67175, 7.094007, 1, 0.0950695, 1.116407, -9.078692
67175, 7.099592, 0, -0.1305204, 1.114168, -9.072067
67175, 7.099592, 1, 0.09508437, 1.116807, -9.078712
67175, 7.104212, 0, -0.130311, 1.113423, -9.072188
67175, 7.104212, 1, 0.09509704, 1.117147, -9.078729
67176, 7.110097, 0, -0.1307609, 1.113347, -9.072241
67176, 7.110097, 1, 0.09512636, 1.117647, -9.078872
67176, 7.114609, 0, -0.1308284, 1.112949, -9.072321
67176, 7.114609, 1, 0.0951438, 1.118006, -9.078934
67176, 7.119078, 0, -0.1308979, 1.11254, -9.072403
67176, 7.119078, 1, 0.09516175, 1.118375, -9.078999
67177, 7.125239, 0, -0.1309329, 1.112756, -9.072339
67177, 7.125239, 1, 0.09527756, 1.118622, -9.07906
67177, 7.129983, 0, -0.1309818, 1.112611, -9.072361
67177, 7.129983, 1, 0.09532644, 1.118902, -9.079115
67177, 7.1348, 0, -0.1309696, 1.112358, -9.072351
67177, 7.1348, 1, 0.09545764, 1.119237, -9.07921
67178, 7.139829, 0, -0.1309787, 1.112119, -9.072352
67178, 7.139829, 1, 0.09557177, 1.119585, -9.079301
67178, 7.144596, 0, -0.1309873, 1.111893, -9.072353
67178, 7.144596, 1, 0.09567998, 1.119916, -9.079387
67178, 7.150506, 0, -0.1309972, 1.111634, -9.072354
67178, 7.150506, 1, 0.09580384, 1.120294, -9.079485
67179, 7.155064, 0, -0.130718, 1.111461, -9.072451
67179, 7.155064, 1, 0.09587315, 1.120377, -9.079593
67179, 7.161136, 0, -0.1305849, 1.111189, -9.0725
67179, 7.161136, 1, 0.09599681, 1.120691, -9.079717
67180, 7.166082, 0, -0.130481, 1.111168, -9.072551
67180, 7.166082, 1, 0.09585744, 1.120677, -9.079895
67180, 7.171619, 0, -0.1303645, 1.111048, -9.072602
67180, 7.171619, 1, 0.0958201, 1.120793, -9.080053
67180, 7.177687, 0, -0.1302364, 1.110915, -9.072659
67180, 7.177687, 1, 0.09577902, 1.120919, -9.080228
67181, 7.183189, 0, -0.1301633, 1.110918, -9.07276
67181, 7.183189, 1, 0.09574954, 1.120858, -9.080343
67181, 7.187582, 0, -0.1300933, 1.110879, -9.07282
67181, 7.187582, 1, 0.09572449, 1.12087, -9.080445
67181, 7.193744, 0, -0.1299925, 1.110824, -9.072906
67181, 7.193744, 1, 0.09568843, 1.120887, -9.080592
67182, 7.198431, 0, -0.130156, 1.110987, -9.073006
67182, 7.198431, 1, 0.09546699, 1.120676, -9.080596
67182, 7.203496, 0, -0.1301908, 1.111042, -9.073095
67182, 7.203496, 1, 0.09534027, 1.120579, -9.080666
67182, 7.209337, 0, -0.1302278, 1.111102, -9.07319
67182, 7.209337, 1, 0.09520553, 1.120476, -9.080739
67183, 7.213939, 0, -0.1302348, 1.111573, -9.072813
67183, 7.213939, 1, 0.09510875, 1.120436, -9.080716
67183, 7.218783, 0, -0.1302555, 1.111841, -9.072666
67183, 7.218783, 1, 0.09499712, 1.120368, -9.080738
67183, 7.225191, 0, -0.1301724, 1.112361, -9.072154
67183, 7.225191, 1, 0.09478831, 1.120098, -9.080797
67184, 7.229915, 0, -0.1301007, 1.11275, -9.071755
67184, 7.229915, 1, 0.09463325, 1.119885, -9.080842
67184, 7.234716, 0, -0.1300248, 1.113161, -9.071333
67184, 7.234716, 1, 0.09446909, 1.11966, -9.080889
67185, 7.240063, 0, -0.1300672, 1.11334, -9.070917
67185, 7.240063, 1, 0.09437665, 1.11934, -9.080905
67185, 7.245061, 0, -0.1300829, 1.113541, -9.070547
67185, 7.245061, 1, 0.09428152, 1.119073, -9.080925
67185, 7.249889, 0, -0.1300991, 1.11375, -9.070165
67185, 7.249889, 1, 0.09418298, 1.118798, -9.080946
67185, 7.25493, 0, -0.1301158, 1.113964, -9.069772
67185, 7.25493, 1, 0.09408185, 1.118514, -9.080967
67186, 7.260352, 0, -0.130422, 1.113744, -9.069712
67186, 7.260352, 1, 0.09404364, 1.11787, -9.080863
67186, 7.265298, 0, -0.1305372, 1.113786, -9.069472
67186, 7.265298, 1, 0.0939744, 1.11749, -9.080838
67186, 7.271672, 0, -0.1306854, 1.113841, -9.069165
67186, 7.271672, 1, 0.09388527, 1.117002, -9.080807
67187, 7.276976, 0, -0.1308645, 1.111869, -9.06966
67187, 7.276976, 1, 0.09370907, 1.116675, -9.080778
67187, 7.283641, 0, -0.1310546, 1.111003, -9.069665
67187, 7.283641, 1, 0.0935633, 1.116169, -9.080742
67188, 7.288757, 0, -0.1300888, 1.109909, -9.069455
67188, 7.288757, 1, 0.09363276, 1.116305, -9.080693
67188, 7.294455, 0, -0.1296445, 1.108922, -9.069342
67188, 7.294455, 1, 0.09360561, 1.116154, -9.080651
67188, 7.299747, 0, -0.1292284, 1.107997, -9.069236
67188, 7.299747, 1, 0.09358017, 1.116012, -9.080611
67189, 7.305142, 0, -0.1283495, 1.106897, -9.069218
67189, 7.305142, 1, 0.09365635, 1.115996, -9.080396
67189, 7.311162, 0, -0.1276623, 1.105837, -9.069157
67189, 7.311162, 1, 0.09368554, 1.115917, -9.080257
67189, 7.316652, 0, -0.1274004, 1.105171, -9.069153
67189, 7.316652, 1, 0.09380871, 1.115971, -9.080138
67190, 7.321314, 0, -0.1271567, 1.104566, -9.069149
67190, 7.321314, 1, 0.09391701, 1.116017, -9.080031
67190, 7.326865, 0, -0.1268824, 1.103884, -9.069144
67190, 7.326865, 1, 0.09403892, 1.116068, -9.07991
67191, 7.332506, 0, -0.126977, 1.104123, -9.069508
67191, 7.332506, 1, 0.09465855, 1.115989, -9.079947
67191, 7.337267, 0, -0.1269669, 1.1041, -9.069731
67191, 7.337267, 1, 0.09507191, 1.115953, -9.079939
67191, 7.342545, 0, -0.1269547, 1.104072, -9.070001
67191, 7.342545, 1, 0.09557016, 1.11591, -9.079929
67192, 7.348052, 0, -0.1267108, 1.104787, -9.070116
67192, 7.348052, 1, 0.09556022, 1.115967, -9.080029
67192, 7.352851, 0, -0.1265869, 1.105125, -9.070279
67192, 7.352851, 1, 0.09575294, 1.115977, -9.080073
67192, 7.358542, 0, -0.126438, 1.105532, -9.070476
67192, 7.358542, 1, 0.09598468, 1.11599, -9.080128
67193, 7.364702, 0, -0.1269096, 1.107046, -9.070023
67193, 7.364702, 1, 0.09640402, 1.115463, -9.080693
67193, 7.370114, 0, -0.1270758, 1.107964, -9.069886
67193, 7.370114, 1, 0.09670995, 1.11521, -9.080994
67193, 7.375925, 0, -0.127239, 1.108866, -9.069753
67193, 7.375925, 1, 0.09701057, 1.114962, -9.081289
67194, 7.381073, 0, -0.1280378, 1.10977, -9.070157
67194, 7.381073, 1, 0.09629105, 1.114529, -9.080624
67194, 7.38587, 0, -0.1284276, 1.110564, -9.070248
67194, 7.38587, 1, 0.09615979, 1.114239, -9.080511
67194, 7.392418, 0, -0.1289468, 1.111621, -9.070369
67194, 7.392418, 1, 0.09598495, 1.113853, -9.08036
67195, 7.396756, 0, -0.1288037, 1.111551, -9.070696
67195, 7.396756, 1, 0.09531677, 1.113203, -9.079848
67195, 7.401192, 0, -0.1290019, 1.112038, -9.070878
67195, 7.401192, 1, 0.09497887, 1.112769, -9.079581
67195, 7.406463, 0, -0.1292129, 1.112556, -9.071073
67195, 7.406463, 1, 0.09461907, 1.112307, -9.079297
67196, 7.411772, 0, -0.1280997, 1.112419, -9.070825
67196, 7.411772, 1, 0.09466262, 1.112864, -9.079309
67196, 7.416391, 0, -0.1277457, 1.112621, -9.07082
67196, 7.416391, 1, 0.09450096, 1.112864, -9.079172
67196, 7.421639, 0, -0.1273359, 1.112855, -9.070814
67196, 7.421639, 1, 0.0943138, 1.112863, -9.079014
67197, 7.427393, 0, -0.1270096, 1.113255, -9.071051
67197, 7.427393, 1, 0.09405293, 1.112658, -9.07912
67197, 7.432348, 0, -0.1266659, 1.113546, -9.071151
67197, 7.432348, 1, 0.09384681, 1.112568, -9.079089
67197, 7.437779, 0, -0.1263042, 1.113851, -9.071258
67197, 7.437779, 1, 0.09362997, 1.112473, -9.079057
67198, 7.44295, 0, -0.126207, 1.115255, -9.071259
67198, 7.44295, 1, 0.09379433, 1.112065, -9.079045
67198, 7.447546, 0, -0.126006, 1.11592, -9.071309
67198, 7.447546, 1, 0.09375732, 1.111869, -9.079026
67198, 7.452712, 0, -0.1257741, 1.116688, -9.071366
